claim_id,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,property_type,incident_cause,location_risk_score,security_system_present,asset_value,total_claim_amount,fraud
1268,316,20,IL,100/300,2000,979.0828816603073,1000000,FEMALE,PhD,Prof-specialty,Chess,not-in-family,44767.31015282001,60883.77606423563,B,A,A,A,B,79542.07423651665,1
1269,331,37,TX,500/1000,500,710.5115945188473,2000000,FEMALE,PhD,Exec-managerial,Chess,husband,53943.19909890226,32635.415352089713,C,A,B,A,B,2420.5579059404536,0
1270,166,52,FL,250/500,500,1704.502410397739,0,MALE,JD,Prof-specialty,Chess,husband,62590.34520196889,15321.891273684463,C,C,A,B,B,94091.24601166573,0
1271,80,36,TX,500/1000,1000,1591.7625884066572,1000000,FEMALE,JD,Prof-specialty,Movies,not-in-family,8864.728287936763,73905.08115711555,A,B,A,B,C,83788.24350113951,0
1272,49,23,NY,500/1000,2000,1383.6608699566646,1000000,FEMALE,JD,Prof-specialty,Reading,wife,41350.85100492781,70215.60741549826,A,A,C,B,A,95953.07429268083,0
1273,335,28,TX,250/500,500,1831.6399463987607,5000000,MALE,PhD,Adm-clerical,Exercise,husband,59255.405146509474,84690.7645800448,C,A,C,B,C,26075.15273961351,1
1274,195,62,NY,250/500,500,1446.02015874498,0,MALE,College,Machine-op-inspct,Chess,wife,32313.80559793745,98286.730759425,B,A,A,C,B,16413.411135858834,1
1275,228,23,FL,100/300,2000,1288.7232571197421,0,MALE,JD,Prof-specialty,Movies,husband,19141.160280529133,11211.356771339053,B,B,A,A,A,87539.7944135974,0
1276,264,35,FL,100/300,500,1253.4650768300908,0,MALE,PhD,Exec-managerial,Camping,husband,60630.02788443551,26458.720980937378,C,C,A,A,A,2344.3377711054873,0
1277,8,64,FL,250/500,1000,1426.062558951181,0,FEMALE,PhD,Craft-repair,Camping,husband,71841.71019232475,34377.31178375894,A,B,B,B,C,41844.094618809344,1
1278,474,31,NY,500/1000,1000,1274.93799605604,1000000,FEMALE,College,Prof-specialty,Movies,husband,75059.7403727179,53770.509840999606,C,A,B,A,C,43260.47104182773,0
1279,75,31,FL,250/500,2000,909.0520200662677,0,FEMALE,College,Craft-repair,Exercise,other-relative,32561.662837443615,5323.077067177662,B,B,B,C,C,23005.536577405255,0
1280,417,18,IL,250/500,500,1930.8087657948333,0,FEMALE,College,Craft-repair,Movies,other-relative,9896.624222405215,27575.91576750781,C,C,C,B,B,23554.57050253295,0
1281,150,71,TX,250/500,1000,1937.0923859457685,2000000,MALE,High School,Craft-repair,Camping,wife,91558.01849101284,79414.71101090229,C,B,A,C,A,66888.70473871366,0
1282,482,34,TX,100/300,500,750.269056614615,5000000,FEMALE,High School,Prof-specialty,Chess,unmarried,68780.84306464357,4836.658052340681,B,A,B,C,C,32280.70026830894,1
1283,231,71,NY,500/1000,1000,1295.8922291117494,1000000,FEMALE,JD,Adm-clerical,Camping,husband,94844.71716620402,81787.61999505702,C,B,B,C,C,10809.193373425049,0
1284,264,31,CA,100/300,1000,1684.4238173643955,0,FEMALE,PhD,Prof-specialty,Reading,wife,14557.490651201877,18464.11542133596,A,C,B,C,C,34122.08226638906,0
1285,490,48,CA,100/300,1000,582.1636684068385,0,FEMALE,College,Prof-specialty,Reading,wife,65725.2638427037,30507.678352678126,B,A,C,A,B,50273.88138288478,0
1286,460,62,TX,250/500,500,685.3440794262576,2000000,FEMALE,High School,Adm-clerical,Camping,husband,19635.704216395843,71807.55764184687,B,C,C,C,B,4582.801649298348,0
1287,371,27,CA,250/500,1000,1317.3394917316082,0,MALE,JD,Machine-op-inspct,Camping,husband,86643.4263318934,76460.49174065492,B,B,C,A,A,99079.27623737714,1
1288,177,55,CA,100/300,2000,542.5091051645052,0,FEMALE,PhD,Adm-clerical,Chess,not-in-family,51952.91335772797,21081.595692176015,C,B,B,B,B,70928.38719167314,0
1289,493,50,CA,250/500,2000,1749.4876463803212,0,MALE,College,Prof-specialty,Chess,wife,53266.91118511381,40537.483805723394,B,C,C,B,B,11779.039623177723,0
1290,313,22,NY,500/1000,500,1809.7487950260686,2000000,FEMALE,High School,Prof-specialty,Reading,wife,93073.21784672224,24188.910271182594,A,B,C,A,C,4806.548102264817,0
1291,120,33,IL,100/300,1000,1604.4658210944574,2000000,MALE,High School,Adm-clerical,Exercise,other-relative,30405.312631078752,51329.36727674475,C,C,A,C,A,99121.03932047453,0
1292,42,37,FL,250/500,2000,1733.5409724840151,0,FEMALE,PhD,Exec-managerial,Camping,other-relative,61901.08444980941,65240.16319185593,C,B,B,C,A,62775.26644335402,1
1293,129,65,NY,100/300,2000,1507.569164562133,0,MALE,High School,Adm-clerical,Chess,husband,14432.494261189866,27007.51861839723,A,C,A,C,C,60188.9417957589,0
1294,238,39,IL,500/1000,1000,712.8000192787341,0,FEMALE,PhD,Craft-repair,Camping,not-in-family,36317.73054039964,46214.75584876781,A,C,C,A,A,22575.034904044216,0
1295,449,57,FL,100/300,500,544.7817885540934,0,MALE,College,Adm-clerical,Reading,wife,19475.725038734414,53579.573520860125,B,B,C,C,C,87534.93310639753,0
1296,284,34,FL,100/300,500,1772.1266539029816,1000000,FEMALE,PhD,Exec-managerial,Chess,husband,20131.08718225365,41897.36877290289,C,B,A,A,A,7480.951059494477,0
1297,428,67,NY,100/300,500,1560.7412262088678,0,MALE,College,Craft-repair,Movies,own-child,66109.83875579397,51391.82176649106,B,C,C,A,C,76721.06843909629,0
1298,440,67,TX,250/500,500,1097.6922278873471,0,FEMALE,Masters,Prof-specialty,Reading,not-in-family,28648.686656644197,14399.874231323007,C,C,B,B,C,13774.76134144095,0
1299,149,26,NY,100/300,1000,1695.255615660142,1000000,MALE,High School,Machine-op-inspct,Camping,husband,25103.07704282011,4049.0032596731116,C,C,B,B,A,80390.51034916232,0
1300,426,55,FL,250/500,500,579.9199932022347,0,MALE,Masters,Adm-clerical,Chess,not-in-family,80801.21402747469,6316.681967850624,A,A,C,B,B,21852.394000320925,1
1301,468,59,CA,250/500,1000,978.6286476802042,5000000,MALE,PhD,Adm-clerical,Reading,husband,47381.70249748237,97282.34750159476,B,B,B,B,C,97480.75645564009,0
1302,314,26,CA,100/300,1000,1012.7746374236169,0,FEMALE,College,Adm-clerical,Camping,wife,37999.380221416664,7393.369653163584,C,B,B,A,B,20700.383472779635,0
1303,110,32,TX,100/300,1000,657.3126899651697,0,MALE,High School,Adm-clerical,Exercise,wife,81515.18110440711,38602.58894150871,B,C,C,B,C,60270.657183398995,0
1304,133,69,NY,100/300,500,1612.5448580964724,0,MALE,JD,Exec-managerial,Chess,not-in-family,48870.85306573903,79163.90639427728,C,C,C,C,B,86847.95994124557,0
1305,238,63,FL,100/300,500,1666.2903368930226,0,MALE,High School,Craft-repair,Exercise,other-relative,81494.26920473535,85061.8757614101,B,B,B,A,B,43592.44871571374,0
1306,184,31,CA,100/300,1000,1374.755721590434,0,FEMALE,JD,Exec-managerial,Reading,unmarried,31847.079262566313,26847.146146538857,C,C,C,A,A,47426.406049517056,0
1307,411,26,IL,100/300,1000,1126.7866160805675,0,FEMALE,High School,Machine-op-inspct,Chess,husband,96191.52105392245,63999.498933077695,B,C,A,B,C,94681.22779377399,0
1308,207,26,CA,100/300,1000,1410.5786784109569,0,FEMALE,College,Exec-managerial,Camping,other-relative,92365.90822778984,72395.9616190385,B,A,C,A,A,7687.915324871094,0
1309,384,50,TX,250/500,1000,1847.5737001987275,0,FEMALE,PhD,Adm-clerical,Exercise,own-child,82360.20002814938,91590.15670907452,A,B,C,C,C,51464.463488037145,0
1310,406,74,NY,500/1000,1000,1036.6280185192863,0,FEMALE,College,Machine-op-inspct,Reading,husband,21275.633404031025,88912.35345468452,B,A,A,C,C,40380.68173304322,0
1311,135,70,NY,500/1000,2000,1001.3707710732286,2000000,FEMALE,High School,Machine-op-inspct,Camping,not-in-family,72749.81699168273,43511.70822586191,A,A,C,B,B,49839.87136821574,0
1312,499,48,CA,500/1000,1000,1434.0928102046107,1000000,FEMALE,JD,Machine-op-inspct,Camping,not-in-family,81760.97867016651,54134.260060901404,A,C,B,A,C,29765.58949371249,1
1313,188,27,IL,500/1000,1000,1525.4572800575777,0,MALE,College,Prof-specialty,Camping,unmarried,36338.65338247531,80091.89240282107,B,C,B,A,A,7622.309070998477,1
1314,71,27,NY,250/500,2000,1186.6231543244246,0,FEMALE,College,Exec-managerial,Camping,not-in-family,14034.21825269362,59873.99742439365,C,A,B,C,B,25411.722922826408,0
1315,489,56,NY,500/1000,2000,1789.3465193618028,0,FEMALE,JD,Machine-op-inspct,Exercise,own-child,26964.527092689827,35605.0529193645,A,C,C,C,B,2607.9904480334626,1
1316,256,22,FL,100/300,1000,1028.432499545091,0,FEMALE,Masters,Craft-repair,Camping,husband,58560.8173896366,95038.53338164388,B,A,B,C,B,12772.095594960472,0
1317,266,35,TX,250/500,1000,1461.3759007767324,1000000,MALE,High School,Machine-op-inspct,Movies,wife,25177.508754971135,99772.91685751472,B,A,C,A,C,24837.23927341216,1
1318,7,70,FL,500/1000,500,1501.6938004950061,1000000,FEMALE,College,Craft-repair,Chess,unmarried,66163.92561600533,93303.71185426138,B,A,B,B,B,29895.2710311495,1
1319,494,50,TX,500/1000,2000,942.2293963439504,0,MALE,College,Exec-managerial,Camping,not-in-family,39186.590101110196,34570.054396422114,C,A,B,C,C,37914.15598813665,1
1320,50,66,NY,500/1000,1000,528.2771071096836,0,MALE,High School,Craft-repair,Camping,wife,22558.730329205333,24232.858027041704,A,B,B,C,C,90015.7699182783,1
1321,286,35,IL,500/1000,2000,1739.9183847351837,0,FEMALE,JD,Exec-managerial,Movies,not-in-family,61312.555405061554,49312.544399544655,A,B,A,C,A,56768.586405579124,1
1322,365,69,IL,500/1000,1000,1223.627224855244,2000000,FEMALE,High School,Exec-managerial,Chess,own-child,7376.980342183059,78480.27705426003,C,B,C,B,C,89486.52213503137,0
1323,163,29,NY,500/1000,500,643.182630543374,1000000,FEMALE,PhD,Adm-clerical,Camping,other-relative,62483.51332166502,27013.80961886499,A,A,C,A,B,6858.4281346488915,1
1324,199,42,TX,250/500,2000,1936.3395424226094,0,FEMALE,PhD,Adm-clerical,Camping,wife,97439.76175674482,40660.08522576474,C,A,C,C,A,33607.68029898623,0
1325,471,71,FL,100/300,500,944.6405148959079,5000000,MALE,College,Prof-specialty,Camping,unmarried,71143.03989139109,15143.11118105094,B,C,B,B,A,38925.961893137326,1
1326,90,44,FL,500/1000,1000,1211.7008942348327,0,MALE,PhD,Adm-clerical,Movies,wife,32807.74564273069,70159.45471070171,A,B,B,C,C,6482.396132162177,0
1327,284,58,FL,500/1000,2000,1226.1004045683517,0,MALE,High School,Craft-repair,Chess,other-relative,90128.49532907782,73740.62123445845,C,C,A,A,C,92326.33756139068,0
1328,383,70,TX,500/1000,500,1056.1999575845161,0,FEMALE,College,Machine-op-inspct,Reading,husband,52784.48639994495,49558.84257585944,A,B,B,B,C,29126.937546099158,0
1329,235,26,NY,250/500,1000,727.3740108107138,1000000,FEMALE,PhD,Exec-managerial,Chess,not-in-family,52839.056518711855,73737.97938070247,C,C,B,A,C,78276.06640636119,0
1330,81,66,IL,500/1000,500,1556.4372746837307,2000000,MALE,JD,Adm-clerical,Movies,other-relative,37831.69321720098,64441.325919697134,A,C,B,A,C,47021.13433728843,0
1331,200,30,FL,250/500,500,793.2292875892367,0,FEMALE,PhD,Exec-managerial,Chess,own-child,5221.145669861793,92942.83043651601,B,B,C,C,A,45190.201954900585,0
1332,163,66,TX,250/500,1000,1523.4884905819008,5000000,FEMALE,JD,Craft-repair,Camping,husband,26995.60133331329,58657.37593732996,A,B,B,B,C,84873.14306022681,0
1333,254,39,TX,100/300,1000,1703.1619660054507,0,MALE,PhD,Adm-clerical,Movies,wife,81830.28726365801,35686.41352711559,A,C,B,A,C,33781.394240625086,0
1334,37,19,FL,250/500,2000,534.6981491276786,0,MALE,JD,Adm-clerical,Movies,wife,25974.089190598894,72965.0229711739,C,C,C,C,A,4578.901764711725,0
1335,333,56,NY,100/300,500,1597.6769627168198,5000000,FEMALE,High School,Machine-op-inspct,Chess,not-in-family,41236.753167026574,5675.952487562541,A,C,B,C,B,51922.6941128787,0
1336,268,74,IL,500/1000,2000,1457.0497518259922,0,MALE,High School,Machine-op-inspct,Chess,other-relative,63399.19136058002,47632.68825837482,A,B,B,B,B,24200.584075057344,0
1337,167,65,IL,500/1000,1000,793.6598579248885,0,FEMALE,Masters,Adm-clerical,Exercise,husband,28241.977379383097,96595.06459079402,C,A,A,C,B,34793.10165274089,0
1338,307,32,TX,500/1000,1000,1430.2897048270447,0,FEMALE,High School,Exec-managerial,Chess,other-relative,81183.77120201092,70520.3675873158,C,C,B,C,C,36177.55132607964,0
1339,279,40,NY,500/1000,500,1131.157460577308,0,FEMALE,PhD,Craft-repair,Chess,husband,89871.98146740154,99861.4785301312,A,A,C,A,A,89012.18661725313,0
1340,188,30,CA,250/500,1000,626.8879465503625,0,MALE,College,Craft-repair,Camping,other-relative,6169.255712096322,39285.03595842935,C,B,B,A,B,86940.49267090549,0
1341,230,74,IL,100/300,500,1285.5323245543634,0,MALE,JD,Machine-op-inspct,Reading,not-in-family,57459.106056751,39290.88970666528,C,C,A,A,B,93432.45440181045,0
1342,77,62,CA,250/500,2000,1959.9281648892306,0,FEMALE,High School,Exec-managerial,Reading,unmarried,34942.6688973153,5955.586520447476,C,B,B,C,B,57797.33663263614,0
1343,71,64,TX,500/1000,500,1473.2153170115785,2000000,FEMALE,College,Exec-managerial,Reading,unmarried,55433.102192125516,36069.21842821612,B,A,C,B,C,59618.59627838533,0
1344,139,37,IL,250/500,1000,995.8170506664329,0,MALE,JD,Prof-specialty,Chess,husband,54682.36402873489,14120.785973485961,C,B,C,C,B,49357.508584798976,1
1345,307,30,NY,500/1000,2000,1345.2524655927364,2000000,FEMALE,JD,Prof-specialty,Reading,not-in-family,998.3387724750603,39550.21014734062,C,C,B,B,B,73586.79160386728,0
1346,350,72,CA,100/300,2000,1606.7018998334229,1000000,MALE,JD,Prof-specialty,Exercise,husband,64846.01479102926,189.0685518984414,A,C,C,B,C,92299.05455185611,0
1347,481,44,FL,250/500,500,734.3629732768338,0,MALE,High School,Craft-repair,Movies,other-relative,21591.967296703373,43823.75585195023,C,B,C,B,A,3032.837425498611,0
1348,355,59,CA,100/300,2000,1293.2429935785597,0,MALE,JD,Craft-repair,Exercise,unmarried,55912.20201977085,93915.03476692666,C,B,B,A,C,27673.271442670644,0
1349,468,34,TX,250/500,500,1260.2973511758762,2000000,MALE,Masters,Adm-clerical,Exercise,other-relative,89538.2399038709,76236.29158677909,C,C,B,A,C,5628.077494160783,0
1350,387,48,TX,100/300,2000,1064.8373859478504,0,MALE,High School,Adm-clerical,Reading,wife,19228.831470347563,24116.006264419,C,B,A,B,B,34370.89257338513,1
1351,394,43,TX,250/500,1000,1620.598393933308,0,FEMALE,College,Craft-repair,Reading,husband,27016.092181638916,27005.32116639971,B,B,C,C,A,84883.3852333964,0
1352,183,39,NY,250/500,1000,1347.516123967147,0,MALE,Masters,Exec-managerial,Exercise,unmarried,6364.99318597934,30922.19138631295,C,C,A,C,C,48534.87671949094,0
1353,233,58,NY,500/1000,1000,1548.3440255716803,1000000,MALE,Masters,Exec-managerial,Exercise,wife,49174.22177675494,9268.805465784657,A,B,C,A,A,89110.58754828147,1
1354,484,49,TX,250/500,2000,1393.9418887571258,0,MALE,High School,Machine-op-inspct,Exercise,husband,87009.81826540918,99194.73003216945,B,B,C,B,C,86077.30969533874,0
1355,232,39,IL,100/300,1000,1671.4096286224672,0,MALE,JD,Prof-specialty,Exercise,unmarried,54480.74542337151,66784.53505914903,B,C,B,C,B,14591.278382440483,0
1356,6,45,FL,100/300,1000,1450.8966688380847,0,MALE,Masters,Machine-op-inspct,Exercise,wife,35248.21415027428,73844.8622135464,C,A,C,B,B,28720.632418204485,0
1357,310,72,NY,100/300,1000,1516.6121344245184,2000000,MALE,PhD,Craft-repair,Chess,other-relative,90581.68222006192,69471.95845344102,A,B,B,C,C,55757.789316188086,0
1358,125,59,IL,500/1000,2000,838.2472304966925,0,FEMALE,College,Exec-managerial,Exercise,other-relative,53226.940752466035,46505.95094093668,B,A,C,B,A,36925.4852286846,1
1359,75,64,CA,100/300,2000,1768.8029623508794,1000000,FEMALE,PhD,Exec-managerial,Movies,unmarried,97369.89924217171,81633.14705141728,C,B,B,B,C,62115.4147148597,0
1360,446,18,CA,500/1000,1000,733.0603378732368,0,FEMALE,High School,Adm-clerical,Reading,own-child,75022.69401267754,23774.472213443343,C,C,C,C,A,59868.92625067677,0
1361,388,21,IL,100/300,1000,1009.7244709655563,0,MALE,Masters,Exec-managerial,Movies,own-child,91133.33466281807,38815.161300232205,C,C,A,C,B,3673.5243283115224,0
1362,386,33,FL,500/1000,1000,1834.1088205634521,0,FEMALE,JD,Craft-repair,Camping,husband,64831.10648418763,32585.994793292663,A,B,C,B,A,40105.26989809214,0
1363,479,60,CA,100/300,2000,662.8781645775841,0,MALE,JD,Prof-specialty,Reading,husband,98935.93504776545,95262.39173803582,B,B,A,C,B,45180.00996423645,0
1364,231,40,IL,500/1000,1000,1800.018323308556,0,MALE,Masters,Machine-op-inspct,Movies,not-in-family,52543.05298364806,3903.4967624350215,B,A,A,B,B,89038.79187003555,0
1365,243,55,IL,250/500,500,1213.0479282704118,5000000,FEMALE,Masters,Exec-managerial,Exercise,not-in-family,64060.15576476781,7538.563955564404,C,C,B,A,C,71286.62457967791,0
1366,319,58,TX,100/300,1000,775.3800123600276,0,MALE,JD,Exec-managerial,Exercise,not-in-family,13421.184186248658,95611.56717085924,C,A,B,B,B,23642.849724964322,0
1367,482,65,IL,500/1000,500,1605.7903003459678,0,MALE,College,Craft-repair,Reading,wife,93672.5601744666,68762.4145637755,B,C,B,C,A,58723.65251243073,0
1368,483,53,FL,500/1000,2000,925.8227451795881,5000000,FEMALE,High School,Craft-repair,Chess,wife,33498.53079456776,63589.959503351245,C,C,C,C,B,41891.59281678973,0
1369,395,31,TX,500/1000,2000,1516.86379384854,0,FEMALE,College,Craft-repair,Exercise,not-in-family,66504.61386878589,81928.99779105608,C,A,C,C,C,90043.7419059303,1
1370,477,60,FL,500/1000,500,1686.34336131867,0,FEMALE,JD,Adm-clerical,Movies,other-relative,36052.542318098254,91685.22412851374,A,A,A,A,B,4027.573679718947,0
1371,253,60,FL,100/300,2000,1353.9932206355215,2000000,MALE,High School,Exec-managerial,Reading,own-child,88519.55340167937,89615.85151555948,B,C,C,A,A,99658.45226560015,0
1372,160,20,TX,500/1000,500,1678.9979650681503,1000000,MALE,High School,Machine-op-inspct,Chess,husband,11035.839938468072,88981.13240490638,A,B,C,B,A,13883.643770706536,0
1373,423,18,TX,100/300,500,1902.5693953289392,0,MALE,JD,Machine-op-inspct,Exercise,not-in-family,90148.08772174286,83875.43481912077,C,B,C,C,A,63294.978665719435,0
1374,424,61,CA,250/500,1000,1325.602630075526,0,FEMALE,JD,Machine-op-inspct,Chess,own-child,62571.34786786573,12038.104426132411,C,B,A,B,A,30057.273706774977,0
1375,130,33,CA,250/500,1000,728.5528289550267,5000000,FEMALE,Masters,Adm-clerical,Movies,wife,95650.41714221794,63531.4454059129,B,C,B,B,B,51151.187031125344,0
1376,153,25,TX,250/500,2000,1564.4025192306044,0,FEMALE,Masters,Prof-specialty,Reading,own-child,50359.6217550221,49108.87976586983,A,C,A,C,C,30721.619495535302,0
1377,293,18,FL,100/300,1000,1115.1103759999132,0,FEMALE,Masters,Adm-clerical,Exercise,other-relative,49323.505349262865,78052.42654160106,C,C,C,C,A,43848.13382537195,0
1378,243,38,NY,250/500,2000,1296.9541940377326,0,MALE,JD,Exec-managerial,Chess,husband,35877.38610247414,95514.876858559,B,B,A,C,C,23528.034027072346,0
1379,232,19,IL,100/300,2000,1440.2230420792393,0,MALE,College,Adm-clerical,Reading,other-relative,32900.30412173501,36447.031208248714,C,A,A,A,C,8722.568036705623,1
1380,33,29,TX,250/500,2000,1576.2389899761029,0,FEMALE,High School,Craft-repair,Movies,husband,12333.096982220904,75478.52631236103,A,B,B,B,C,62482.3464359045,0
1381,194,31,IL,250/500,2000,1459.6889476772776,0,MALE,College,Machine-op-inspct,Reading,other-relative,32729.53272761783,21211.382758198226,A,C,B,B,B,87637.80374987208,0
1382,77,39,CA,100/300,500,849.3053862677357,5000000,MALE,PhD,Exec-managerial,Exercise,wife,60911.67466603166,42145.615524646964,B,B,B,A,B,56336.67806424066,0
1383,236,73,IL,250/500,500,1622.248870742129,0,MALE,College,Exec-managerial,Camping,unmarried,8441.371113727448,72311.44154367001,B,C,C,A,A,46736.94251577224,0
1384,365,37,CA,100/300,1000,1711.0131398947783,2000000,MALE,PhD,Exec-managerial,Reading,not-in-family,18595.367008135323,8709.631622314817,C,C,A,B,A,3217.1561272812332,1
1385,141,34,TX,100/300,2000,556.5101161793888,1000000,FEMALE,PhD,Exec-managerial,Exercise,other-relative,85994.60961407979,86201.49765239403,A,A,C,A,C,49398.52671476675,0
1386,80,24,CA,250/500,500,962.2149850321362,1000000,MALE,High School,Prof-specialty,Chess,other-relative,9127.756929512965,91705.9626672974,C,A,B,A,C,73758.43475254084,0
1387,78,38,FL,100/300,500,1966.6975268276672,0,FEMALE,High School,Adm-clerical,Reading,not-in-family,24128.89949665621,87202.9808298816,A,C,C,C,B,16232.729831573852,0
1388,395,51,FL,500/1000,500,766.5908284663901,0,MALE,PhD,Exec-managerial,Reading,own-child,380.2123163334503,75.20446417864646,A,B,A,B,B,76561.86763580043,0
1389,294,39,FL,500/1000,2000,774.2303511682107,0,FEMALE,JD,Prof-specialty,Camping,wife,71880.2699769839,80345.66279588555,C,B,C,C,A,48635.39618934439,1
