claim_id,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud
569,63,FL,500,970.0218763777148,0,MALE,High School,Adm-clerical,other-relative,70417.55561946899,19431.614519941948,Single Vehicle Collision,Side Collision,Major Damage,Police,8,4,Unknown,1,2,Unknown,63692.5034797104,18662.535174198634,22425.849595864118,12174.92567023783,Toyota,1999,0
570,69,NY,500,1683.3987076640108,1000000,FEMALE,College,Priv-house-serv,own-child,2979.050403262218,20799.480398762083,Parked Car,Side Collision,Total Loss,Ambulance,3,1,YES,1,2,YES,90550.14644559824,1122.9593235921043,26107.993960530515,35914.86452855927,Mercedes,2000,1
571,22,FL,1000,1837.808217216102,0,MALE,College,Protective-serv,wife,977.9380305761864,37333.548239331845,Parked Car,Unknown,Major Damage,Fire,20,3,YES,1,2,Unknown,69948.61671032208,24597.510581360653,11615.609292415764,12537.079921372611,BMW,2009,0
572,29,CA,500,1150.7261293647944,5000000,FEMALE,High School,Exec-managerial,own-child,7512.291015450923,4691.093619772158,Single Vehicle Collision,Unknown,Total Loss,None,6,2,YES,1,3,YES,37409.987317697545,3181.1326808577433,19710.026598946446,4296.358076174448,Volkswagen,2000,0
573,33,NY,500,1864.914715781588,2000000,FEMALE,Masters,Other-service,unmarried,53566.00617281121,25629.195156625523,Single Vehicle Collision,Side Collision,Trivial Damage,Fire,21,3,Unknown,1,2,NO,18535.20001717322,12110.893005976777,22713.714719316282,10280.887262907303,BMW,2002,0
574,43,FL,500,1065.9770809447891,2000000,MALE,High School,Other-service,unmarried,85445.50831854035,28209.739589937268,Single Vehicle Collision,Front Collision,Minor Damage,None,7,1,Unknown,2,3,Unknown,92502.42411663606,17137.707048911336,5703.7769306724385,11276.721204114769,Mercedes,2003,0
575,43,CA,2000,1946.1176247351623,2000000,FEMALE,JD,Priv-house-serv,unmarried,488.4466020251943,24707.880177590217,Single Vehicle Collision,Unknown,Major Damage,None,23,3,YES,2,2,YES,10807.916424749208,229.53736983653994,9977.882531879022,39140.819458614875,Chevrolet,2015,0
576,65,TX,500,633.9342867883594,0,FEMALE,JD,Protective-serv,other-relative,93666.1304584681,36593.66265313601,Multi-vehicle Collision,Front Collision,Total Loss,Fire,7,3,YES,0,3,NO,54527.34617276734,19587.243163288083,3263.875391428646,27134.51446990587,Saab,2016,0
577,38,CA,2000,1530.5288997548641,5000000,MALE,Masters,Adm-clerical,husband,10627.851157053581,19189.56279534237,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,18,4,Unknown,1,2,YES,31743.788564714407,19791.088186807712,18066.2539274461,37301.39932702816,Toyota,2000,0
578,56,IL,2000,1240.721060685393,1000000,MALE,College,Priv-house-serv,own-child,84198.35280582264,47248.353182003804,Parked Car,Unknown,Minor Damage,None,14,3,Unknown,0,3,NO,27505.793248207414,19575.7895139794,24028.130874625684,33482.30337709046,Volkswagen,2016,0
579,53,CA,500,1081.4732081834704,5000000,MALE,Masters,Protective-serv,wife,48285.47649829468,24090.17212694707,Parked Car,Rear Collision,Total Loss,None,15,1,NO,2,2,Unknown,64760.56776573119,4904.038143188314,18325.15969754801,23354.64038178485,Mercedes,1996,0
580,50,CA,2000,1449.0678181229014,1000000,FEMALE,JD,Handlers-cleaners,unmarried,65935.7387278844,28560.69548073988,Multi-vehicle Collision,Unknown,Minor Damage,Police,21,4,YES,0,1,YES,23508.075270408106,7671.969803206482,5393.514929311319,27177.82300769975,Ford,2010,0
581,47,IL,500,1555.7856374514968,0,FEMALE,Masters,Other-service,own-child,51068.29844471824,41276.54116733747,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,22,3,Unknown,2,3,Unknown,91678.32812086838,7421.274585982207,16391.054730784123,25181.069150993244,Volkswagen,2014,0
582,54,FL,1000,506.5449044754636,0,MALE,High School,Adm-clerical,unmarried,47704.82251793546,13761.805296556124,Parked Car,Unknown,Trivial Damage,Fire,8,1,YES,1,1,YES,40901.36895536285,28802.00949538911,25048.02445579229,26817.389534575574,Volkswagen,1995,0
583,40,FL,1000,750.4296331207981,1000000,MALE,Masters,Exec-managerial,unmarried,83489.94283643915,3760.1014381401233,Multi-vehicle Collision,Front Collision,Major Damage,Police,11,2,YES,0,3,NO,67898.84699960305,2025.8456167763184,9081.743882346573,10958.559752777412,Ford,2022,0
584,27,CA,1000,1569.569075951478,1000000,FEMALE,College,Adm-clerical,wife,75588.63795678163,35389.19891812413,Parked Car,Front Collision,Major Damage,Fire,15,4,YES,0,3,YES,72911.69387419417,12862.845231105119,24979.545067579213,16620.942801213514,Volkswagen,2010,0
585,71,IL,1000,1499.5781203673096,1000000,FEMALE,High School,Exec-managerial,other-relative,48340.22365230042,24150.592777418933,Multi-vehicle Collision,Front Collision,Major Damage,Police,3,3,NO,0,3,YES,68452.69861522036,26137.617174605824,23538.69851309964,23908.32455812678,BMW,1995,0
586,22,IL,2000,1949.071257693016,5000000,FEMALE,PhD,Adm-clerical,husband,11163.59293960616,44825.21254794974,Multi-vehicle Collision,Rear Collision,Trivial Damage,Police,4,3,Unknown,0,0,Unknown,90388.32396885582,23083.97983343148,652.2242351002461,1919.1743697063562,Ford,1995,0
587,53,TX,500,1641.5566853761745,1000000,FEMALE,JD,Other-service,other-relative,11540.295931440814,49134.00243612171,Vehicle Theft,Front Collision,Total Loss,Fire,7,4,Unknown,1,2,Unknown,23497.52092879681,24673.263739467802,7183.644422565058,19571.97860536689,Chevrolet,2001,0
588,51,FL,500,1926.1590615970072,0,MALE,JD,Exec-managerial,own-child,80153.94607190754,19955.46752873646,Vehicle Theft,Rear Collision,Minor Damage,Ambulance,0,1,YES,2,1,Unknown,9062.427196267068,29168.80752366999,16288.272173931773,34459.2138692152,Ford,2010,0
589,69,NY,500,1553.8107523022104,0,FEMALE,Masters,Protective-serv,other-relative,52939.062134753345,20771.950812983043,Single Vehicle Collision,Unknown,Major Damage,None,5,3,Unknown,2,1,NO,6018.836877872411,11617.854368195667,21528.52110057778,19948.52523962053,Chevrolet,2011,0
590,48,FL,1000,947.0783129591648,2000000,FEMALE,High School,Exec-managerial,own-child,48158.91402193626,20398.13011028632,Vehicle Theft,Rear Collision,Major Damage,Fire,14,1,NO,1,3,Unknown,87845.49297226497,9289.658231413834,26415.915769584877,22316.773061892225,Saab,2010,0
591,27,FL,1000,658.0473833762846,1000000,FEMALE,PhD,Priv-house-serv,own-child,68056.6841360715,16227.705486546307,Multi-vehicle Collision,Unknown,Total Loss,Ambulance,3,4,YES,2,1,YES,97342.06146894862,919.7847045059193,19231.269548036827,8475.252260350037,Dodge,2010,1
592,36,TX,500,1672.7357950174035,5000000,FEMALE,High School,Protective-serv,husband,85884.15834142602,39084.354888319875,Parked Car,Side Collision,Total Loss,Police,20,3,NO,0,1,NO,30601.390849868912,4500.580853695862,11410.325137486174,31876.562087424798,Volkswagen,2000,0
593,49,NY,1000,1466.2238322138737,5000000,MALE,JD,Priv-house-serv,wife,62887.31444133052,37949.78812453638,Parked Car,Side Collision,Total Loss,Ambulance,10,2,NO,1,1,Unknown,69504.63539570944,16860.439636290725,5538.816202119461,14675.69237748239,Toyota,2012,0
594,18,TX,500,572.2790185899444,5000000,MALE,High School,Adm-clerical,husband,76284.79023464791,23932.243527526243,Single Vehicle Collision,Side Collision,Trivial Damage,Fire,4,2,Unknown,2,1,YES,1386.8220250890154,4729.817851600202,22801.075663872944,38285.208362442005,Toyota,2016,0
595,73,NY,500,1040.0756988514675,2000000,FEMALE,PhD,Protective-serv,other-relative,76527.0524116957,2233.0608189449376,Vehicle Theft,Rear Collision,Total Loss,Fire,17,2,Unknown,1,0,YES,19268.835256540784,22089.15047942732,6203.446779723604,39751.73492625338,Dodge,2016,0
596,22,CA,500,1935.1997232264293,0,FEMALE,Masters,Adm-clerical,own-child,35626.144879295905,15477.965075653672,Single Vehicle Collision,Side Collision,Trivial Damage,Ambulance,23,4,NO,1,3,NO,69082.80105493063,1116.9781474781248,20862.915644047494,36682.021432535796,Audi,2022,0
597,62,NY,500,1250.6017185653018,5000000,MALE,College,Handlers-cleaners,unmarried,27408.31956409957,14615.152327741876,Multi-vehicle Collision,Side Collision,Trivial Damage,Fire,14,3,Unknown,2,1,YES,7055.770361865666,7784.640697136457,5436.348521136221,3852.6314202376852,BMW,2021,0
598,21,TX,500,1149.093704029557,0,MALE,High School,Adm-clerical,unmarried,80116.40671751587,40554.36231001292,Vehicle Theft,Side Collision,Total Loss,None,17,4,NO,2,0,Unknown,47116.74996702254,20863.59370165466,2731.6155092839335,13660.73464209306,Volkswagen,1997,0
599,33,FL,500,1186.549407738941,2000000,FEMALE,College,Adm-clerical,own-child,37717.87917842435,4378.778670808736,Single Vehicle Collision,Unknown,Total Loss,Ambulance,19,3,NO,1,0,YES,66427.0348052079,7665.084727171914,7533.006711196035,37832.93658654943,Volkswagen,2002,0
600,41,NY,500,813.3240860077456,1000000,FEMALE,JD,Priv-house-serv,husband,90333.60065227051,40283.76895213521,Parked Car,Front Collision,Total Loss,Police,12,2,YES,1,3,Unknown,76712.83804489898,21862.81392673392,8547.894165753429,32279.065146355286,Dodge,2021,1
601,33,NY,1000,1053.0607562971927,1000000,MALE,Masters,Exec-managerial,wife,6969.069673011963,33459.18260995715,Parked Car,Rear Collision,Minor Damage,Ambulance,4,2,NO,2,2,Unknown,45654.68341557486,29875.916262921055,19416.2740348473,36491.75177764347,Chevrolet,1998,0
602,72,IL,500,1054.719883980765,1000000,MALE,Masters,Handlers-cleaners,husband,5821.751207533965,36622.07295652246,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,0,1,NO,1,2,NO,63213.26192988613,23912.518663473107,4826.501032261767,23115.851148823403,BMW,2023,0
603,19,FL,500,578.5325302812087,5000000,MALE,High School,Adm-clerical,own-child,92700.41601014083,21610.659379251174,Single Vehicle Collision,Unknown,Major Damage,Ambulance,21,4,Unknown,2,2,YES,54187.775141425096,10255.063762830076,27909.207389606647,19475.70473340744,Mercedes,2017,0
604,66,CA,1000,1651.3514427768773,1000000,MALE,Masters,Adm-clerical,own-child,64845.49141814349,33986.28980008791,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,17,4,YES,1,1,NO,5704.42432229045,27017.757018847835,16630.850590268205,4706.604521675817,Toyota,1998,0
605,45,TX,1000,1124.7566478558183,5000000,MALE,High School,Handlers-cleaners,wife,37959.93564483323,30451.44723534579,Multi-vehicle Collision,Front Collision,Minor Damage,Police,13,1,Unknown,1,3,NO,74409.06638235472,1535.3920700462832,14727.951924493964,33659.12592176241,Mercedes,2011,0
606,49,CA,1000,1733.269830224635,2000000,MALE,High School,Handlers-cleaners,other-relative,75506.04148161827,38449.00976143147,Multi-vehicle Collision,Front Collision,Minor Damage,Police,4,2,YES,1,2,NO,17650.01063059481,21750.204733419363,13040.83542925103,29933.0911626089,Ford,2016,0
607,44,FL,500,1775.522001679843,2000000,FEMALE,College,Protective-serv,other-relative,67232.68099936412,22338.491723412608,Parked Car,Unknown,Trivial Damage,Police,5,2,Unknown,2,1,Unknown,3664.6503577672124,699.6699468802514,16998.04040850573,2825.625819108782,Chevrolet,1999,0
608,37,NY,2000,817.9910820479871,5000000,MALE,Masters,Priv-house-serv,wife,53120.10468195962,23641.28124481512,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,23,4,NO,0,3,Unknown,45391.20767069304,5236.664860708951,673.4090148534689,8771.876289013771,Audi,2019,0
609,41,NY,2000,1486.0302232551928,0,MALE,High School,Handlers-cleaners,other-relative,9887.334266265136,32178.811136991008,Multi-vehicle Collision,Front Collision,Trivial Damage,None,15,3,YES,2,1,Unknown,86630.93993451027,29627.572246157233,29702.591237372475,22512.463750942912,Mercedes,2008,0
610,29,FL,1000,1208.4227062444725,1000000,MALE,College,Handlers-cleaners,unmarried,81217.95872927515,5403.874683319415,Vehicle Theft,Unknown,Total Loss,None,21,2,YES,1,2,Unknown,15507.529047272348,10826.54737482921,16725.73128582798,27533.894881553228,Toyota,2009,1
611,67,NY,2000,1820.2351068822277,1000000,MALE,PhD,Other-service,other-relative,86602.31906806247,21812.222418215864,Multi-vehicle Collision,Unknown,Total Loss,Police,20,1,YES,0,2,YES,1779.3246446390115,24614.981344927164,1055.8500642053336,5937.975438309756,Toyota,2019,0
612,52,NY,1000,823.6110187646811,1000000,FEMALE,College,Exec-managerial,other-relative,17216.86885526491,48597.542262990275,Vehicle Theft,Rear Collision,Minor Damage,None,11,1,YES,0,0,YES,11442.933958659005,11282.601385068061,17699.328140987993,10170.580329261791,Toyota,2006,0
613,50,NY,500,1516.7198004650663,5000000,FEMALE,College,Handlers-cleaners,other-relative,85051.16519770666,1877.6160030022804,Multi-vehicle Collision,Unknown,Total Loss,None,19,1,Unknown,1,0,Unknown,36684.08187599487,25200.853523934467,13112.362748690364,8127.853362506053,Saab,2021,0
614,50,TX,2000,1411.628183379084,2000000,MALE,High School,Priv-house-serv,unmarried,87784.73110165642,15800.236143319691,Parked Car,Front Collision,Total Loss,None,17,4,Unknown,2,3,Unknown,58227.101064134724,28963.186803803226,721.1308999922661,9189.887530486418,Volkswagen,2007,1
615,68,TX,500,942.9522163577492,1000000,FEMALE,JD,Exec-managerial,other-relative,54942.8612288516,15705.490954468538,Single Vehicle Collision,Front Collision,Minor Damage,None,1,4,YES,0,1,YES,19704.70733159631,13066.087302574995,27732.86256472419,36868.168380966286,Mercedes,2018,0
616,60,IL,2000,704.9013554767589,2000000,FEMALE,JD,Exec-managerial,unmarried,65617.9036222687,31673.20596178863,Parked Car,Unknown,Total Loss,None,22,4,YES,0,1,NO,80295.41849974578,16780.47575544838,317.0061622144005,28774.873135030786,Ford,2017,0
617,54,CA,500,1477.4596407159147,1000000,FEMALE,JD,Adm-clerical,wife,38223.73200144914,5290.017971206995,Multi-vehicle Collision,Front Collision,Total Loss,Fire,20,4,YES,2,2,NO,75453.06349463365,18859.184698907033,17336.150306334643,29615.725725930482,Mercedes,2012,1
618,29,FL,2000,1607.8961871984961,1000000,FEMALE,College,Adm-clerical,husband,28179.1647509266,31427.201543943058,Single Vehicle Collision,Unknown,Total Loss,Police,22,1,Unknown,2,2,Unknown,69738.42985157057,28045.04406525706,28853.722428786718,31862.81477933666,Ford,2008,0
619,20,FL,500,973.441015645025,5000000,FEMALE,High School,Adm-clerical,wife,72198.31469516447,4752.012032580971,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,12,1,YES,0,3,NO,49003.24592739662,7702.322623036737,7128.13490949078,14584.635184440369,Toyota,2018,0
620,18,FL,500,1467.2489060334706,0,FEMALE,Masters,Adm-clerical,husband,86187.51490158081,4747.68237091655,Single Vehicle Collision,Rear Collision,Total Loss,None,16,4,YES,2,0,Unknown,36839.087035831544,18337.481185011802,7625.372227307899,30803.79226876605,BMW,2013,0
621,50,IL,2000,1092.696361417255,5000000,MALE,College,Other-service,wife,65407.75529557475,36409.16785942412,Vehicle Theft,Side Collision,Total Loss,Fire,16,4,YES,0,2,Unknown,37870.868785998675,9741.606846694274,12.693856804570913,39147.32907575602,Ford,2016,0
622,57,TX,500,1569.8103249239266,1000000,MALE,College,Handlers-cleaners,husband,51159.06106465492,16206.758691639816,Parked Car,Rear Collision,Trivial Damage,Ambulance,15,1,Unknown,1,1,Unknown,50555.51822809546,6507.995405472584,1990.535159639427,28086.57271466721,Chevrolet,2020,0
623,27,IL,500,798.8229123410797,1000000,MALE,High School,Adm-clerical,husband,15892.476684417155,48871.14738568739,Vehicle Theft,Rear Collision,Major Damage,Fire,20,4,NO,2,2,YES,8192.811344824126,2547.610170696425,1346.6523473126435,16961.747935555293,Volkswagen,2001,0
624,60,FL,500,1835.3225039542615,0,MALE,PhD,Protective-serv,own-child,5345.871260481816,1867.6468217777465,Single Vehicle Collision,Side Collision,Trivial Damage,None,17,4,NO,0,0,NO,68389.39355527259,18621.325912078464,24679.688510652762,28796.2115355835,Volkswagen,2022,0
625,61,CA,2000,931.1143946983696,2000000,MALE,College,Adm-clerical,husband,44569.179024674646,22255.333185899704,Parked Car,Front Collision,Total Loss,None,7,4,Unknown,2,1,YES,35475.000628925554,26462.564366147053,25102.12709834757,36081.39066038334,Saab,2000,0
626,46,NY,2000,1051.6789816342293,2000000,FEMALE,PhD,Handlers-cleaners,husband,4934.956369742127,5656.796883701181,Parked Car,Side Collision,Major Damage,None,2,4,NO,2,0,NO,22863.498404899514,10541.786665335378,21801.00252553568,5586.080975200956,Mercedes,1999,0
627,30,TX,500,587.1379281205246,1000000,MALE,PhD,Adm-clerical,own-child,56933.46319072251,17568.948337905433,Multi-vehicle Collision,Unknown,Total Loss,None,16,2,YES,0,3,YES,28193.543514614572,16580.056085789318,10582.350375512764,10979.139685596496,Dodge,1998,0
628,29,TX,500,667.2683184819145,2000000,MALE,JD,Other-service,other-relative,38272.919131777126,49911.12253045253,Vehicle Theft,Side Collision,Minor Damage,Ambulance,17,4,YES,1,3,YES,18439.281385978673,19264.013858823473,24637.633496665265,36812.20050549176,Saab,2012,0
629,48,IL,2000,1273.792854068492,1000000,FEMALE,High School,Priv-house-serv,other-relative,75718.91196819695,44442.12558692659,Vehicle Theft,Rear Collision,Major Damage,Ambulance,22,1,Unknown,0,0,Unknown,90206.02451001496,12439.50533385612,16193.235607286459,37876.19956755882,Dodge,2019,0
630,63,TX,2000,901.3890150919572,0,FEMALE,PhD,Priv-house-serv,own-child,30564.849683618344,2416.2204427698452,Multi-vehicle Collision,Side Collision,Total Loss,Fire,5,1,Unknown,2,1,Unknown,17319.232878073828,27100.435510981744,9129.308294397697,19623.495521158828,Volkswagen,2008,0
631,19,FL,500,1753.2203386132915,0,MALE,High School,Handlers-cleaners,unmarried,59298.27009674321,28162.79219128417,Vehicle Theft,Front Collision,Minor Damage,Police,7,1,NO,0,0,YES,88351.14883003883,10882.654836035297,13118.303073431713,15294.763054430252,Chevrolet,2010,0
632,68,FL,500,522.0400829824308,1000000,FEMALE,JD,Priv-house-serv,husband,53768.352175510045,32391.115241221785,Single Vehicle Collision,Rear Collision,Minor Damage,None,22,1,NO,2,2,NO,57438.21789886091,3750.3246026953097,1973.03309503727,11669.881321319655,Toyota,2017,0
633,67,IL,500,1068.6410730079042,0,FEMALE,High School,Priv-house-serv,husband,471.2425522241159,10476.731197506284,Single Vehicle Collision,Unknown,Major Damage,Fire,12,4,YES,0,2,NO,86811.37006119158,4320.610741550987,28347.260602497412,20200.68587309325,Toyota,2017,0
634,52,FL,1000,1006.018320153639,5000000,FEMALE,College,Protective-serv,own-child,7238.939826431035,7255.278669822513,Vehicle Theft,Front Collision,Minor Damage,Fire,7,2,Unknown,1,0,Unknown,47669.38958209846,26725.72843523138,18573.492520555203,37413.980487846544,Ford,2014,0
635,40,CA,2000,528.9914463764015,5000000,FEMALE,PhD,Handlers-cleaners,own-child,29036.821248602053,45219.05673327617,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,18,3,NO,1,2,Unknown,92799.55508836683,29640.24128543879,21937.024347917184,6417.480283265991,Saab,2008,0
636,34,IL,1000,686.5525985007653,0,MALE,High School,Handlers-cleaners,unmarried,88223.5081020765,48440.822074168835,Parked Car,Unknown,Total Loss,None,5,3,NO,1,0,NO,21543.328989030844,8668.135517151508,20297.5011125963,17083.3102226152,Chevrolet,1999,1
